Date ,series ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,ltp ,close ,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades 
8-Jun-20,EQ,579.15,583.50,571.05,575.95,578.00,578.25,578.51,1170.00,375.25,3772143,"2,182,208,882.35",84820
5-Jun-20,EQ,585.00,587.15,572.50,578.95,575.00,575.95,577.45,1170.00,375.25,3995825,"2,307,377,577.40",90192
4-Jun-20,EQ,565.00,583.70,559.00,562.80,580.75,578.95,570.09,1170.00,375.25,5315354,"3,030,245,420.00",157648
3-Jun-20,EQ,564.00,568.40,557.00,560.20,565.30,562.80,562.01,1170.00,375.25,4202273,"2,361,720,133.05",82210
2-Jun-20,EQ,559.30,567.75,550.00,559.75,562.95,560.20,560.98,1170.00,375.25,2930073,"1,643,708,343.00",72773
1-Jun-20,EQ,557.00,573.40,555.50,550.25,557.00,559.75,565.68,1170.00,375.25,4503607,"2,547,616,414.45",80585
29-May-20,EQ,540.00,555.00,536.70,542.65,552.00,550.25,548.18,1170.00,375.25,7853814,"4,305,327,791.80",111025
28-May-20,EQ,531.00,546.00,523.00,530.95,543.90,542.65,534.35,1170.00,375.25,4492817,"2,400,751,811.85",97391
27-May-20,EQ,529.70,533.90,516.00,524.00,527.20,530.95,524.45,1170.00,375.25,4828848,"2,532,469,094.40",85742
26-May-20,EQ,530.00,536.50,520.25,530.40,527.50,524.00,529.01,1170.00,375.25,4055697,"2,145,521,329.15",80198
22-May-20,EQ,533.65,535.00,523.00,534.85,531.45,530.40,529.42,1170.00,375.25,6410485,"3,393,840,793.15",88894
21-May-20,EQ,529.80,537.50,523.40,526.75,534.90,534.85,531.05,1170.00,375.25,4523685,"2,402,305,199.60",85794
20-May-20,EQ,515.05,528.65,515.00,518.25,526.40,526.75,524.14,1170.00,375.25,3138733,"1,645,122,999.50",69200
19-May-20,EQ,512.00,520.50,506.20,510.75,519.20,518.25,515.32,1170.00,375.25,3967055,"2,044,283,724.75",66640
18-May-20,EQ,514.70,518.65,507.50,511.25,513.00,510.75,512.45,1170.00,375.25,5159670,"2,644,092,703.00",88086
15-May-20,EQ,517.95,517.95,505.25,517.45,512.20,511.25,510.91,1170.00,375.25,4895771,"2,501,283,541.55",92194
14-May-20,EQ,519.40,527.55,514.35,528.75,515.00,517.45,522.00,1170.00,375.25,3741679,"1,953,170,071.80",80074
13-May-20,EQ,539.85,539.85,521.55,527.40,527.00,528.75,530.41,1170.00,375.25,3503019,"1,858,036,337.95",65175
12-May-20,EQ,525.45,540.00,520.00,527.55,527.30,527.40,531.14,1170.00,375.25,6440027,"3,420,566,835.55",123687
11-May-20,EQ,526.00,534.90,521.20,518.40,527.00,527.55,530.01,1170.00,375.25,4425560,"2,345,605,221.85",103083
8-May-20,EQ,520.85,522.50,502.40,511.75,519.00,518.40,515.00,1170.00,375.25,10120968,"5,212,261,619.15",161781
7-May-20,EQ,530.00,541.80,507.55,519.10,510.50,511.75,523.24,1170.00,375.25,19998942,"10,464,165,769.05",292085
6-May-20,EQ,512.20,526.70,506.20,520.40,521.00,519.10,517.81,1170.00,375.25,6921536,"3,584,016,691.65",144546
5-May-20,EQ,526.00,529.90,515.65,514.25,521.30,520.40,522.08,1170.00,375.25,4592833,"2,397,806,446.80",93760
4-May-20,EQ,527.50,527.50,508.20,543.55,514.90,514.25,513.96,1170.00,375.25,7032553,"3,614,482,821.40",143067
30-Apr-20,EQ,506.50,565.50,501.00,491.75,545.00,543.55,527.51,1187.60,375.25,8035698,"4,238,930,037.60",142686
29-Apr-20,EQ,474.80,501.00,470.20,471.10,495.00,491.75,481.70,1187.60,375.25,3849156,"1,854,120,925.20",74523
28-Apr-20,EQ,489.00,489.00,469.45,483.10,474.25,471.10,473.89,1187.60,375.25,4262239,"2,019,852,356.35",58064
27-Apr-20,EQ,473.10,485.70,467.25,468.10,484.00,483.10,478.49,1187.60,375.25,2914600,"1,394,616,385.75",66778
24-Apr-20,EQ,480.00,496.90,465.15,477.70,468.10,468.10,479.58,1187.60,375.25,6738441,"3,231,611,938.70",104786
23-Apr-20,EQ,465.00,480.75,462.40,462.40,480.00,477.70,473.72,1187.60,375.25,3054988,"1,447,212,593.15",61297
22-Apr-20,EQ,453.00,469.45,450.00,455.70,463.50,462.40,461.49,1187.60,375.25,3768051,"1,738,902,050.00",71852
21-Apr-20,EQ,458.00,464.95,447.85,470.00,455.05,455.70,455.24,1187.60,375.25,3405204,"1,550,199,472.95",60418
20-Apr-20,EQ,458.00,473.60,453.50,455.25,469.90,470.00,467.39,1187.60,375.25,4801120,"2,243,978,570.55",115539
17-Apr-20,EQ,470.00,475.00,453.65,459.75,457.00,455.25,460.60,1187.60,375.25,4706460,"2,167,802,342.15",119829
16-Apr-20,EQ,473.00,476.00,456.70,478.75,459.80,459.75,464.99,1187.60,375.25,10484847,"4,875,303,122.95",225515
