Date ,series ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,ltp ,close ,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades 
10-Jun-20,EQ,4145.00,4190.00,4087.70,4123.80,4120.00,4112.50,4146.96,4190.00,2351.20,1553988,"6,444,325,258.55",104262
9-Jun-20,EQ,3930.00,4142.00,3930.00,3967.60,4120.00,4123.80,4104.91,4142.00,2351.20,2275180,"9,339,409,283.80",136438
8-Jun-20,EQ,4034.90,4034.90,3942.00,4024.90,3970.00,3967.60,3984.48,4132.20,2351.20,712014,"2,837,005,574.35",71698
5-Jun-20,EQ,4019.45,4050.00,3992.30,3998.90,4025.00,4024.90,4030.61,4132.20,2351.20,771006,"3,107,625,603.35",65450
4-Jun-20,EQ,3959.90,4057.00,3956.65,3962.40,3995.35,3998.90,4011.99,4132.20,2351.20,1199450,"4,812,180,363.10",83021
3-Jun-20,EQ,3928.80,3990.00,3911.25,3895.30,3966.00,3962.40,3963.09,4132.20,2351.20,738828,"2,928,039,687.45",50038
2-Jun-20,EQ,3985.00,4007.30,3886.00,3953.55,3906.00,3895.30,3946.80,4132.20,2351.20,1490210,"5,881,558,115.45",71230
1-Jun-20,EQ,4077.60,4092.35,3941.05,4071.25,3951.50,3953.55,3998.69,4132.20,2351.20,1369831,"5,477,535,755.00",94689
29-May-20,EQ,3880.00,4090.70,3869.30,3887.75,4060.00,4071.25,4018.76,4132.20,2351.20,1926274,"7,741,224,408.35",119501
28-May-20,EQ,3895.00,3910.80,3842.50,3883.00,3877.45,3887.75,3873.43,4132.20,2351.20,792562,"3,069,936,779.10",53015
27-May-20,EQ,3864.75,3900.00,3814.00,3864.30,3890.95,3883.00,3853.68,4132.20,2351.20,861668,"3,320,592,984.60",69021
26-May-20,EQ,3899.00,3939.00,3853.45,3892.85,3867.00,3864.30,3899.21,4132.20,2351.20,827396,"3,226,193,429.60",55708
22-May-20,EQ,3840.60,3910.00,3811.00,3847.50,3886.00,3892.85,3863.36,4132.20,2351.20,1010561,"3,904,158,735.50",64836
21-May-20,EQ,3950.00,3954.15,3825.50,3910.20,3839.00,3847.50,3871.94,4132.20,2351.20,1734433,"6,715,626,809.25",101877
20-May-20,EQ,3720.90,3930.00,3693.15,3699.60,3915.05,3910.20,3807.72,4132.20,2351.20,4216736,"16,056,134,189.20",235377
19-May-20,EQ,3700.15,3722.00,3660.10,3679.15,3707.80,3699.60,3703.86,4132.20,2351.20,935404,"3,464,609,542.20",72084
18-May-20,EQ,3760.15,3762.55,3613.85,3735.10,3672.00,3679.15,3684.21,4132.20,2351.20,990955,"3,650,886,048.90",70604
